BE,DE,DK,GB,NO,NL,time,hour,dayofweek,month
0.883095038,0.449905184,0.514,0.239928699,0.658056906,0.514,02/06/2015 01:00,1,1,6
0.895920942,0.442652938,0.514,0.239572193,0.657406089,0.514,02/06/2015 02:00,2,1,6
0.864381833,0.439185496,0.514,0.252049911,0.657101019,0.514,02/06/2015 03:00,3,1,6
0.856391926,0.442639859,0.514,0.252762923,0.656755273,0.514,02/06/2015 04:00,4,1,6
0.82842725,0.446300857,0.514,0.259536542,0.672842645,0.514,02/06/2015 05:00,5,1,6
0.81686291,0.446286036,0.51,0.278074866,0.674490024,0.51,02/06/2015 06:00,6,1,6
0.814760303,0.448349761,0.492,0.352228164,0.673473123,0.492,02/06/2015 07:00,7,1,6
0.837468461,0.451309772,0.49,0.469875223,0.655128231,0.49,02/06/2015 08:00,8,1,6
0.872371741,0.450874707,0.494,0.474509804,0.654375725,0.494,02/06/2015 09:00,9,1,6
0.902439024,0.454031762,0.492,0.458467023,0.670259716,0.492,02/06/2015 10:00,10,1,6
0.86627418,0.455455532,0.49,0.388948307,0.673798532,0.49,02/06/2015 11:00,11,1,6
0.830319596,0.460794015,0.49,0.381818182,0.674551038,0.49,02/06/2015 12:00,12,1,6
0.807821699,0.465918018,0.492,0.334046346,0.67709329,0.492,02/06/2015 13:00,13,1,6
0.834735071,0.466097624,0.492,0.335115865,0.674367996,0.492,02/06/2015 14:00,14,1,6
0.839150547,0.467921584,0.492,0.351158645,0.676117066,0.492,02/06/2015 15:00,15,1,6
0.855971405,0.473004608,0.494,0.393582888,0.65565702,0.494,02/06/2015 16:00,16,1,6
0.870269134,0.474124094,0.492,0.67486631,0.640240802,0.492,02/06/2015 17:00,17,1,6
0.712994113,0.473111848,0.468,0.716934046,0.638532409,0.468,02/06/2015 18:00,18,1,6
0.672624054,0.470803998,0.468,0.507664884,0.633895341,0.468,02/06/2015 19:00,19,1,6
0.694070648,0.466385342,0.468,0.432798574,0.621509488,0.468,02/06/2015 20:00,20,1,6
0.858494533,0.465952893,0.468,0.336185383,0.62169253,0.468,02/06/2015 21:00,21,1,6
0.9068545,0.470039365,0.466,0.301960784,0.621367122,0.466,02/06/2015 22:00,22,1,6
0.88372582,0.461398224,0.466,0.274509804,0.609672761,0.466,02/06/2015 23:00,23,1,6
0.877417998,0.457409401,0.466,0.254545455,0.609123635,0.466,02/07/2015 00:00,0,3,7
0.876576955,0.456018763,0.466,0.253832442,0.609164311,0.466,02/07/2015 01:00,1,3,7
0.873212784,0.452207802,0.466,0.253475936,0.609388029,0.466,02/07/2015 02:00,2,3,7
0.888351556,0.446122123,0.464,0.242780749,0.608696536,0.464,02/07/2015 03:00,3,3,7
0.881202691,0.442336447,0.464,0.242424242,0.609184649,0.464,02/07/2015 04:00,4,3,7
0.869007569,0.441568327,0.466,0.243493761,0.609672761,0.466,02/07/2015 05:00,5,3,7
0.86333053,0.443475115,0.464,0.259180036,0.608940593,0.464,02/07/2015 06:00,6,3,7
0.855130362,0.443885767,0.466,0.331194296,0.609672761,0.466,02/07/2015 07:00,7,3,7
0.840622372,0.443988648,0.466,0.340463458,0.609977832,0.466,02/07/2015 08:00,8,3,7
0.851345669,0.442989481,0.466,0.406417112,0.609632085,0.466,02/07/2015 09:00,9,3,7
0.870899916,0.44306359,0.464,0.417468806,0.610465944,0.464,02/07/2015 10:00,10,3,7
0.880361648,0.443141187,0.466,0.416755793,0.59018894,0.466,02/07/2015 11:00,11,3,7
0.86059714,0.4424681,0.468,0.409625668,0.591449897,0.468,02/07/2015 12:00,12,3,7
0.841042893,0.442811619,0.466,0.351515152,0.592080376,0.466,02/07/2015 13:00,13,3,7
0.838519765,0.441982467,0.466,0.334402852,0.591754968,0.466,02/07/2015 14:00,14,3,7
0.830740118,0.439689439,0.468,0.342245989,0.591022799,0.468,02/07/2015 15:00,15,3,7
0.855130362,0.442706994,0.468,0.380392157,0.591348207,0.468,02/07/2015 16:00,16,3,7
0.876787216,0.445210143,0.464,0.604634581,0.589843194,0.464,02/07/2015 17:00,17,3,7
0.887089992,0.441941489,0.464,0.588948307,0.589700828,0.464,02/07/2015 18:00,18,3,7
0.873212784,0.439896945,0.464,0.529055258,0.588582237,0.464,02/07/2015 19:00,19,3,7
0.861858705,0.439583942,0.466,0.485204991,0.589334743,0.466,02/07/2015 20:00,20,3,7
0.852817494,0.438519384,0.47,0.362566845,0.590514348,0.47,02/07/2015 21:00,21,3,7
0.861227923,0.435338788,0.466,0.331907308,0.591815982,0.466,02/07/2015 22:00,22,3,7
0.873002523,0.433657816,0.464,0.303743316,0.571396612,0.464,02/07/2015 23:00,23,3,7
0.866063919,0.433104176,0.464,0.298395722,0.572271146,0.464,02/08/2015 00:00,0,6,8
0.863120269,0.436011003,0.464,0.278074866,0.572515203,0.464,02/08/2015 01:00,1,6,8
0.859756098,0.434519227,0.464,0.27771836,0.572047428,0.464,02/08/2015 02:00,2,6,8
0.857022708,0.432713576,0.464,0.275935829,0.571193232,0.464,02/08/2015 03:00,3,6,8
0.851345669,0.4295696,0.466,0.275935829,0.57141695,0.466,02/08/2015 04:00,4,6,8
0.85176619,0.425807464,0.466,0.27771836,0.571111879,0.466,02/08/2015 05:00,5,6,8
0.842304458,0.421477739,0.466,0.278074866,0.567695092,0.466,02/08/2015 06:00,6,6,8
0.857232969,0.418066969,0.468,0.321568627,0.568813683,0.468,02/08/2015 07:00,7,6,8
0.855550883,0.416650174,0.468,0.324420677,0.588195814,0.468,02/08/2015 08:00,8,6,8
0.877417998,0.412976098,0.466,0.347237077,0.588500885,0.466,02/08/2015 09:00,9,6,8
0.857863751,0.411736293,0.468,0.352228164,0.587748378,0.468,02/08/2015 10:00,10,6,8
0.842724979,0.409118928,0.472,0.356862745,0.586446745,0.472,02/08/2015 11:00,11,6,8
0.823170732,0.408381323,0.468,0.372192513,0.586833167,0.468,02/08/2015 12:00,12,6,8
0.829268293,0.407191215,0.468,0.339393939,0.586731477,0.468,02/08/2015 13:00,13,6,8
0.813708999,0.409156419,0.472,0.328698752,0.585084098,0.472,02/08/2015 14:00,14,6,8
0.828006728,0.410145995,0.468,0.332263815,0.58772804,0.468,02/08/2015 15:00,15,6,8
0.856602187,0.411259378,0.474,0.355793226,0.587992434,0.474,02/08/2015 16:00,16,6,8
0.862068966,0.41360995,0.468,0.591800357,0.583396042,0.468,02/08/2015 17:00,17,6,8
0.869638352,0.417283154,0.468,0.582887701,0.582541845,0.468,02/08/2015 18:00,18,6,8
0.871320437,0.419536076,0.468,0.450623886,0.583538408,0.468,02/08/2015 19:00,19,6,8
0.868376787,0.419971141,0.47,0.382887701,0.584840041,0.47,02/08/2015 20:00,20,6,8
0.851135408,0.424661822,0.466,0.334759358,0.583375704,0.466,02/08/2015 21:00,21,6,8
0.834945332,0.421398398,0.468,0.325846702,0.58351807,0.468,02/08/2015 22:00,22,6,8
0.826534903,0.418338993,0.468,0.303030303,0.581911367,0.468,02/08/2015 23:00,23,6,8
0.827586207,0.413938646,0.468,0.298039216,0.581321564,0.468,02/09/2015 00:00,0,2,9
0.829478553,0.413227197,0.466,0.26916221,0.580609734,0.466,02/09/2015 01:00,1,2,9
0.837888982,0.410144252,0.468,0.267379679,0.580670748,0.468,02/09/2015 02:00,2,2,9
0.844196804,0.407537349,0.468,0.258110517,0.580263987,0.468,02/09/2015 03:00,3,2,9
0.841253154,0.405915664,0.468,0.252762923,0.578575932,0.468,02/09/2015 04:00,4,2,9
0.849663583,0.402428168,0.476,0.258110517,0.579308101,0.476,02/09/2015 05:00,5,2,9
0.859966358,0.400224943,0.482,0.267023173,0.576887877,0.482,02/09/2015 06:00,6,2,9
0.84020185,0.400156065,0.478,0.319786096,0.573837174,0.478,02/09/2015 07:00,7,2,9
0.847350715,0.400009591,0.478,0.35828877,0.58526714,0.478,02/09/2015 08:00,8,2,9
0.837678722,0.405068202,0.478,0.359714795,0.592527812,0.478,02/09/2015 09:00,9,2,9
0.829899075,0.403411642,0.478,0.36399287,0.59860888,0.478,02/09/2015 10:00,10,2,9
0.829478553,0.400972139,0.478,0.416755793,0.603001891,0.478,02/09/2015 11:00,11,2,9
0.776492851,0.400141244,0.478,0.384313725,0.603022229,0.478,02/09/2015 12:00,12,2,9
0.757779647,0.395570009,0.482,0.332263815,0.600317273,0.482,02/09/2015 13:00,13,2,9
0.780908326,0.393187178,0.48,0.322638146,0.596981838,0.48,02/09/2015 14:00,14,2,9
0.82569386,0.392603895,0.48,0.329411765,0.594622628,0.48,02/09/2015 15:00,15,2,9
0.861438183,0.394530736,0.482,0.345454545,0.597571641,0.482,02/09/2015 16:00,16,2,9
0.858284272,0.396737448,0.48,0.585383244,0.59665643,0.48,02/09/2015 17:00,17,2,9
0.820016821,0.396361671,0.478,0.545454545,0.598588542,0.478,02/09/2015 18:00,18,2,9
0.798780488,0.397432332,0.48,0.382531194,0.599890175,0.48,02/09/2015 19:00,19,2,9
0.756938604,0.401102048,0.48,0.357932264,0.600785047,0.48,02/09/2015 20:00,20,2,9
0.705214466,0.403435183,0.484,0.33368984,0.600642681,0.484,02/09/2015 21:00,21,2,9
0.705845248,0.405136208,0.48,0.324420677,0.598283471,0.48,02/09/2015 22:00,22,2,9
0.725189235,0.405650614,0.484,0.311942959,0.608330452,0.484,02/09/2015 23:00,23,2,9
0.800672834,0.410380529,0.478,0.30516934,0.609510057,0.478,02/10/2015 00:00,0,4,10
0.843986543,0.411916771,0.478,0.26916221,0.611889605,0.478,02/10/2015 01:00,1,4,10
0.824011775,0.41184179,0.478,0.268805704,0.612418394,0.478,02/10/2015 02:00,2,4,10
0.825273339,0.410103273,0.478,0.268805704,0.609327015,0.478,02/10/2015 03:00,3,4,10
0.796257359,0.408900088,0.476,0.268805704,0.607923692,0.476,02/10/2015 04:00,4,4,10
0.782380151,0.414773029,0.484,0.275579323,0.608716874,0.484,02/10/2015 05:00,5,4,10
0.78490328,0.417069545,0.484,0.28342246,0.609286339,0.484,02/10/2015 06:00,6,4,10
0.786164844,0.417459273,0.478,0.327629234,0.602127357,0.478,02/10/2015 07:00,7,4,10
0.798990749,0.419554385,0.478,0.331907308,0.603795074,0.478,02/10/2015 08:00,8,4,10
0.795416316,0.419788919,0.48,0.381105169,0.602229047,0.48,02/10/2015 09:00,9,4,10
0.798149706,0.423959964,0.48,0.524420677,0.603042567,0.48,02/10/2015 10:00,10,4,10
0.803195963,0.428443139,0.48,0.386096257,0.594378572,0.48,02/10/2015 11:00,11,4,10
0.818334735,0.437551604,0.478,0.378609626,0.604059468,0.478,02/10/2015 12:00,12,4,10
0.807821699,0.443010406,0.48,0.347950089,0.60588989,0.48,02/10/2015 13:00,13,4,10
0.765349033,0.445170037,0.478,0.331194296,0.604405215,0.478,02/10/2015 14:00,14,4,10
0.796047098,0.444427201,0.474,0.339393939,0.610120198,0.474,02/10/2015 15:00,15,4,10
0.825904121,0.446442973,0.458,0.353654189,0.610587972,0.458,02/10/2015 16:00,16,4,10
0.820647603,0.446595551,0.456,0.48342246,0.607984706,0.456,02/10/2015 17:00,17,4,10
0.77333894,0.44373842,0.456,0.498752228,0.609937156,0.456,02/10/2015 18:00,18,4,10
0.700168209,0.443803811,0.46,0.404278075,0.611584535,0.46,02/10/2015 19:00,19,4,10
0.655592935,0.447877205,0.458,0.381818182,0.612540422,0.458,02/10/2015 20:00,20,4,10
0.708158116,0.446206695,0.458,0.334759358,0.61266245,0.458,02/10/2015 21:00,21,4,10
0.769974769,0.440021622,0.458,0.33083779,0.611848929,0.458,02/10/2015 22:00,22,4,10
0.806770395,0.437349329,0.46,0.313012478,0.625251683,0.46,02/10/2015 23:00,23,4,10
0.808873003,0.437793985,0.452,0.312299465,0.625516077,0.452,02/11/2015 00:00,0,0,11
0.824222035,0.437643151,0.456,0.278787879,0.625760133,0.456,02/11/2015 01:00,1,0,11
0.844407065,0.432600233,0.452,0.27771836,0.625536415,0.452,02/11/2015 02:00,2,0,11
0.81980656,0.428912207,0.454,0.277005348,0.624173768,0.454,02/11/2015 03:00,3,0,11
0.813498738,0.425225924,0.452,0.276648841,0.622912811,0.452,02/11/2015 04:00,4,0,11
0.807821699,0.424339229,0.458,0.275935829,0.641603449,0.458,02/11/2015 05:00,5,0,11
0.798780488,0.426307048,0.448,0.278074866,0.645264293,0.448,02/11/2015 06:00,6,0,11
0.767872161,0.425953067,0.446,0.417468806,0.650918262,0.446,02/11/2015 07:00,7,0,11
0.72687132,0.423792564,0.448,0.538324421,0.652362261,0.448,02/11/2015 08:00,8,0,11
0.705845248,0.423660039,0.448,0.429233512,0.659175497,0.448,02/11/2015 09:00,9,0,11
0.701219512,0.423031418,0.448,0.443850267,0.655799386,0.448,02/11/2015 10:00,10,0,11
0.714045416,0.427561674,0.448,0.458823529,0.658707722,0.448,02/11/2015 11:00,11,0,11
0.728763667,0.43178939,0.448,0.390017825,0.652952063,0.448,02/11/2015 12:00,12,0,11
0.739276703,0.434593336,0.448,0.328698752,0.654355387,0.448,02/11/2015 13:00,13,0,11
0.740117746,0.436358881,0.45,0.325846702,0.652606317,0.45,02/11/2015 14:00,14,0,11
0.768923465,0.440863853,0.446,0.341532977,0.651935162,0.446,02/11/2015 15:00,15,0,11
0.815811606,0.444987816,0.448,0.39714795,0.651426712,0.448,02/11/2015 16:00,16,0,11
0.8372582,0.444278982,0.446,0.574688057,0.651691106,0.446,02/11/2015 17:00,17,0,11
0.800042052,0.444759385,0.446,0.622459893,0.652972401,0.446,02/11/2015 18:00,18,0,11
0.75,0.447597334,0.448,0.482709447,0.653318148,0.448,02/11/2015 19:00,19,0,11
0.7558873,0.446593807,0.448,0.429946524,0.651508064,0.448,02/11/2015 20:00,20,0,11
0.767872161,0.439956232,0.448,0.331550802,0.649535276,0.448,02/11/2015 21:00,21,0,11
0.766400336,0.441093155,0.446,0.304456328,0.652870711,0.446,02/11/2015 22:00,22,0,11
0.767031119,0.439990235,0.45,0.285918004,0.686143708,0.45,02/11/2015 23:00,23,0,11
0.764928511,0.437462673,0.446,0.285918004,0.685675934,0.446,02/12/2015 00:00,0,2,12
0.760092515,0.433840909,0.444,0.26631016,0.686672497,0.444,02/12/2015 01:00,1,2,12
0.778174937,0.431647275,0.444,0.248841355,0.684638695,0.444,02/12/2015 02:00,2,2,12
0.783431455,0.429745718,0.444,0.248484848,0.683133682,0.444,02/12/2015 03:00,3,2,12
0.785744323,0.428131008,0.444,0.248484848,0.683621794,0.444,02/12/2015 04:00,4,2,12
0.785323802,0.430734423,0.448,0.248841355,0.682238809,0.448,02/12/2015 05:00,5,2,12
0.777333894,0.434366649,0.442,0.253832442,0.681567654,0.442,02/12/2015 06:00,6,2,12
0.773549201,0.436201943,0.442,0.426024955,0.687099595,0.442,02/12/2015 07:00,7,2,12
0.757569386,0.435800881,0.44,0.307664884,0.689052045,0.44,02/12/2015 08:00,8,2,12
0.765138772,0.435881966,0.442,0.347593583,0.687140271,0.442,02/12/2015 09:00,9,2,12
0.762405383,0.438235153,0.444,0.348306595,0.684353963,0.444,02/12/2015 10:00,10,2,12
0.781118587,0.44519445,0.442,0.310160428,0.683967541,0.442,02/12/2015 11:00,11,2,12
0.801934399,0.445891949,0.43,0.396791444,0.688624947,0.43,02/12/2015 12:00,12,2,12
0.777544155,0.446945172,0.442,0.360784314,0.689458805,0.442,02/12/2015 13:00,13,2,12
0.754415475,0.450062993,0.442,0.306595365,0.687343651,0.442,02/12/2015 14:00,14,2,12
0.764718251,0.454703977,0.444,0.315508021,0.683479428,0.444,02/12/2015 15:00,15,2,12
0.77039529,0.459386811,0.446,0.44456328,0.683926864,0.446,02/12/2015 16:00,16,2,12
0.772497897,0.46189432,0.442,0.705525847,0.683520104,0.442,02/12/2015 17:00,17,2,12
0.770815812,0.467274653,0.442,0.656327986,0.684089569,0.442,02/12/2015 18:00,18,2,12
0.773759462,0.470144862,0.442,0.423529412,0.684130245,0.442,02/12/2015 19:00,19,2,12
0.778805719,0.472414349,0.446,0.377540107,0.684882751,0.446,02/12/2015 20:00,20,2,12
0.778174937,0.473445776,0.444,0.339037433,0.677825459,0.444,02/12/2015 21:00,21,2,12
0.780487805,0.47119547,0.442,0.315864528,0.67617808,0.442,02/12/2015 22:00,22,2,12
0.812657696,0.470031518,0.444,0.260249554,0.66273465,0.444,02/12/2015 23:00,23,2,12
0.80529857,0.468727195,0.442,0.25597148,0.663466819,0.442,13/02/2015 00:00,0,4,2
0.798359966,0.468537127,0.444,0.248841355,0.662266875,0.444,13/02/2015 01:00,1,4,2
0.807821699,0.467898915,0.442,0.25026738,0.662510932,0.442,13/02/2015 02:00,2,4,2
0.809293524,0.467797778,0.44,0.245276292,0.660294088,0.44,13/02/2015 03:00,3,4,2
0.765349033,0.466361801,0.442,0.243850267,0.662348228,0.442,13/02/2015 04:00,4,4,2
0.698275862,0.466385342,0.446,0.243493761,0.665642986,0.446,13/02/2015 05:00,5,4,2
0.649915896,0.467026169,0.444,0.27486631,0.664321015,0.444,13/02/2015 06:00,6,4,2
0.658746846,0.464200426,0.442,0.359358289,0.674042588,0.442,13/02/2015 07:00,7,4,2
0.716778806,0.458810503,0.444,0.418181818,0.677479713,0.444,13/02/2015 08:00,8,4,2
0.806980656,0.457031008,0.444,0.43885918,0.675283207,0.444,13/02/2015 09:00,9,4,2
0.772077376,0.451488507,0.446,0.36684492,0.67166304,0.446,13/02/2015 10:00,10,4,2
0.727081581,0.450330658,0.444,0.343315508,0.670849519,0.444,13/02/2015 11:00,11,4,2
0.754835997,0.446758591,0.444,0.306595365,0.675303545,0.444,13/02/2015 12:00,12,4,2
0.759882254,0.444884934,0.444,0.293048128,0.66765645,0.444,13/02/2015 13:00,13,4,2
0.76745164,0.44612038,0.444,0.290196078,0.650836909,0.444,13/02/2015 14:00,14,4,2
0.776492851,0.446565907,0.444,0.298039216,0.650003051,0.444,13/02/2015 15:00,15,4,2
0.770185029,0.447911208,0.448,0.339750446,0.638715451,0.448,13/02/2015 16:00,16,4,2
0.781539108,0.445714086,0.442,0.600713012,0.637820578,0.442,13/02/2015 17:00,17,4,2
0.770185029,0.441841223,0.442,0.592156863,0.638145986,0.442,13/02/2015 18:00,18,4,2
0.798149706,0.441157674,0.444,0.500178253,0.636966381,0.444,13/02/2015 19:00,19,4,2
0.814970563,0.437158389,0.442,0.417468806,0.636864691,0.442,13/02/2015 20:00,20,4,2
0.812657696,0.435960434,0.398,0.337967914,0.632532693,0.398,13/02/2015 21:00,21,4,2
0.785744323,0.433037913,0.444,0.322994652,0.632207285,0.444,13/02/2015 22:00,22,4,2
0.789949537,0.432206146,0.452,0.300891266,0.579531819,0.452,13/02/2015 23:00,23,4,2
0.77901598,0.43013283,0.444,0.302317291,0.581626635,0.444,14/02/2015 00:00,0,5,2
0.736543314,0.427193743,0.446,0.283778966,0.581138522,0.446,14/02/2015 01:00,1,5,2
0.740117746,0.424072435,0.446,0.282709447,0.580630072,0.446,14/02/2015 02:00,2,5,2
0.742220353,0.420645099,0.444,0.282709447,0.581016494,0.444,14/02/2015 03:00,3,5,2
0.763666947,0.423061062,0.442,0.282709447,0.581179198,0.442,14/02/2015 04:00,4,5,2
0.767661901,0.425212846,0.444,0.282709447,0.580019931,0.444,14/02/2015 05:00,5,5,2
0.761984861,0.426225092,0.446,0.281996435,0.580040269,0.446,14/02/2015 06:00,6,5,2
0.763877208,0.428454473,0.448,0.326203209,0.579348777,0.448,14/02/2015 07:00,7,5,2
0.771867115,0.431090147,0.446,0.442424242,0.580243649,0.446,14/02/2015 08:00,8,5,2
0.784482759,0.430788479,0.444,0.411051693,0.58115886,0.444,14/02/2015 09:00,9,5,2
0.781328848,0.43217563,0.444,0.500178253,0.581748663,0.444,14/02/2015 10:00,10,5,2
0.765138772,0.433950765,0.444,0.508734403,0.579857227,0.444,14/02/2015 11:00,11,5,2
0.762825904,0.433574116,0.444,0.460606061,0.579531819,0.444,14/02/2015 12:00,12,5,2
0.774179983,0.430814635,0.444,0.303386809,0.578779312,0.444,14/02/2015 13:00,13,5,2
0.811606392,0.431617631,0.444,0.298039216,0.579491143,0.444,14/02/2015 14:00,14,5,2
0.796677881,0.43151475,0.446,0.291622103,0.580975818,0.446,14/02/2015 15:00,15,5,2
0.799831791,0.432578436,0.448,0.313368984,0.581769001,0.448,14/02/2015 16:00,16,5,2
0.821278385,0.433405844,0.444,0.480213904,0.580141959,0.444,14/02/2015 17:00,17,5,2
0.86038688,0.433095457,0.444,0.537254902,0.579511481,0.444,14/02/2015 18:00,18,5,2
0.861648444,0.431188669,0.446,0.460962567,0.579023368,0.446,14/02/2015 19:00,19,5,2
0.803616484,0.429240031,0.444,0.382531194,0.579714861,0.444,14/02/2015 20:00,20,5,2
0.716148024,0.428309742,0.446,0.306238859,0.58054872,0.446,14/02/2015 21:00,21,5,2
0.755046257,0.426053333,0.444,0.304456328,0.579796213,0.444,14/02/2015 22:00,22,5,2
0.804247267,0.424205832,0.444,0.29197861,0.57623706,0.444,14/02/2015 23:00,23,5,2
0.806770395,0.41953346,0.444,0.28342246,0.578372552,0.444,15/02/2015 00:00,0,6,2
0.804878049,0.412143458,0.444,0.276292335,0.577925115,0.444,15/02/2015 01:00,1,6,2
0.813708999,0.40552768,0.442,0.26631016,0.578026806,0.442,15/02/2015 02:00,2,6,2
0.830109336,0.40369936,0.442,0.266666667,0.577660721,0.442,15/02/2015 03:00,3,6,2
0.840832632,0.402023619,0.442,0.268092692,0.577742073,0.442,15/02/2015 04:00,4,6,2
0.846089151,0.399053145,0.442,0.281996435,0.576908215,0.442,15/02/2015 05:00,5,6,2
0.84882254,0.396894386,0.434,0.284491979,0.575403201,0.434,15/02/2015 06:00,6,6,2
0.845668629,0.394167164,0.316,0.330124777,0.578230186,0.316,15/02/2015 07:00,7,6,2
0.842514718,0.393208975,0.326,0.341532977,0.577904777,0.326,15/02/2015 08:00,8,6,2
0.838730025,0.390373642,0.324,0.401426025,0.57808782,0.324,15/02/2015 09:00,9,6,2
0.833473507,0.388295094,0.326,0.415686275,0.576359088,0.326,15/02/2015 10:00,10,6,2
0.838309504,0.384253959,0.328,0.382174688,0.575647257,0.328,15/02/2015 11:00,11,6,2
0.843776283,0.383035952,0.328,0.392156863,0.574671033,0.328,15/02/2015 12:00,12,6,2
0.848191758,0.385306311,0.328,0.331907308,0.570542415,0.328,15/02/2015 13:00,13,6,2
0.844407065,0.387043084,0.326,0.320499109,0.570562753,0.326,15/02/2015 14:00,14,6,2
0.833894029,0.385447555,0.326,0.342245989,0.570237345,0.326,15/02/2015 15:00,15,6,2
0.820857864,0.383902594,0.332,0.345811052,0.571071203,0.332,15/02/2015 16:00,16,6,2
0.829268293,0.383824126,0.328,0.383957219,0.569708556,0.328,15/02/2015 17:00,17,6,2
0.837047939,0.384491981,0.326,0.383957219,0.569220444,0.326,15/02/2015 18:00,18,6,2
0.837678722,0.38687394,0.328,0.376470588,0.569728894,0.328,15/02/2015 19:00,19,6,2
0.837047939,0.38721833,0.328,0.389304813,0.570237345,0.328,15/02/2015 20:00,20,6,2
0.835155593,0.387663858,0.328,0.342602496,0.571152555,0.328,15/02/2015 21:00,21,6,2
0.832842725,0.385015105,0.328,0.354723708,0.570969513,0.328,15/02/2015 22:00,22,6,2
0.823801514,0.384870374,0.33,0.34402852,0.563017348,0.33,15/02/2015 23:00,23,6,2
