time,BE,DE,DK,GB,NL,NO,hour,dayofweek,month
2017-08-22 11:00:00+00:00,10394,67087.71429,4446,41681.51,13723,5721.59,11,1,8
2017-08-22 12:00:00+00:00,10404,66019.34694,4380.4,41041.49,13669,5606.43,12,1,8
2017-08-22 13:00:00+00:00,10282,64780.73469,4226.3,40536.22,13682,5629.86,13,1,8
2017-08-22 14:00:00+00:00,10180,63330.88776,4187.1,40874.82,13778,5619.31,14,1,8
2017-08-22 15:00:00+00:00,10292,62744.21429,4377.5,42407.82,13922,5570.24,15,1,8
2017-08-22 16:00:00+00:00,10171,62042.0102,4268.3,43729.93,13522,5440.68,16,1,8
2017-08-22 17:00:00+00:00,9897,61381.58163,4059.5,44095.49,13288,5481.78,17,1,8
2017-08-22 18:00:00+00:00,9671,60211.20408,3908.3,43580.99,13159,5466.18,18,1,8
2017-08-22 19:00:00+00:00,9800,58691.38776,3828.5,43188.01,13350,5486.39,19,1,8
2017-08-22 20:00:00+00:00,9552,53981.2449,3495.6,40728.34,12602,5291.55,20,1,8
2017-08-22 21:00:00+00:00,8987,49247.23469,3139,36299.8,11834,4996.24,21,1,8
2017-08-22 22:00:00+00:00,8462,46372.52041,2941.3,31485.97,11087,4857.14,22,1,8
2017-08-22 23:00:00+00:00,8194,44519.07143,2829.9,28369.14,10552,4770.06,23,1,8
2017-08-23 00:00:00+00:00,7962,43718.2551,2786.8,26779.93,10237,4712.44,0,2,8
2017-08-23 01:00:00+00:00,7850,43832.88776,2795.9,25921.32,10118,4700.45,1,2,8
2017-08-23 02:00:00+00:00,7891,45084.21429,2861,25441.02,10140,4681.4,2,2,8
2017-08-23 03:00:00+00:00,8238,49097.29592,3068.6,25590.81,10441,4730.73,3,2,8
2017-08-23 04:00:00+00:00,8895,56317.73469,3554.4,27323.73,11269,5013.37,4,2,8
2017-08-23 05:00:00+00:00,9419,61516.7551,4084.6,31765.67,12419,5566.89,5,2,8
2017-08-23 06:00:00+00:00,10013,64588.79592,4354.1,37471.63,13377,5759.93,6,2,8
2017-08-23 07:00:00+00:00,10304,65565.76531,4415.3,41195.68,13686,5582.24,7,2,8
2017-08-23 08:00:00+00:00,10435,66980.89796,4496.5,42213.04,13657,5597.56,8,2,8
2017-08-23 09:00:00+00:00,10614,68114.93878,4467.1,42114.6,13672,5545.47,9,2,8
2017-08-23 10:00:00+00:00,10526,67329.86735,4412.2,42185.78,13603,5478.9,10,2,8
2017-08-23 11:00:00+00:00,10517,66675.77551,4434.1,41554.59,13699,5457.84,11,2,8
2017-08-23 12:00:00+00:00,10449,65464.36735,4343.3,40289.25,13737,5489.44,12,2,8
2017-08-23 13:00:00+00:00,10485,64539.33673,4172,39392.14,13812,5451.57,13,2,8
2017-08-23 14:00:00+00:00,10415,63149.54082,4119.5,39336.31,14078,5404.43,14,2,8
2017-08-23 15:00:00+00:00,10471,62730.54082,4302.4,40441.53,14349,5368.54,15,2,8
2017-08-23 16:00:00+00:00,10279,62203.97959,4215.7,41855.02,13892,5364.75,16,2,8
2017-08-23 17:00:00+00:00,10005,61508.34694,4031.1,42357.39,13579,5366.69,17,2,8
2017-08-23 18:00:00+00:00,9711,60776.80612,3920,42247.45,13497,5396.01,18,2,8
2017-08-23 19:00:00+00:00,9790,59239.63265,3853.1,42819.66,13589,5562.64,19,2,8
2017-08-23 20:00:00+00:00,9489,54825.45918,3506,40893.55,12871,5512.19,20,2,8
2017-08-23 21:00:00+00:00,9074,50690.45918,3160,36781.03,12197,5298.49,21,2,8
2017-08-23 22:00:00+00:00,8546,47775.53061,2944.5,32320.31,11377,4885.71,22,2,8
2017-08-23 23:00:00+00:00,8215,45533.71429,2822.4,28755.74,10812,4651.86,23,2,8
2017-08-24 00:00:00+00:00,7963,44376.18367,2773.2,27241.23,10562,4545.55,0,3,8
2017-08-24 01:00:00+00:00,7883,44477.21429,2765.5,26320.85,10438,4564.84,1,3,8
2017-08-24 02:00:00+00:00,7919,45594.44898,2843.7,25960.42,10442,4569.37,2,3,8
2017-08-24 03:00:00+00:00,8331,49299.52041,3064.4,26132.14,10730,4820.77,3,3,8
2017-08-24 04:00:00+00:00,9008,56734.81633,3568.6,27708.51,11663,5152.98,4,3,8
2017-08-24 05:00:00+00:00,9586,62104.26531,4118.7,31662.83,12908,5645,5,3,8
2017-08-24 06:00:00+00:00,10251,65050.62245,4382.9,36753.98,13920,5783.48,6,3,8
2017-08-24 07:00:00+00:00,10663,66394.86735,4464.3,39579.89,14364,5733.91,7,3,8
2017-08-24 08:00:00+00:00,10768,67983.37755,4557.6,39929.79,14401,5673.31,8,3,8
2017-08-24 09:00:00+00:00,10760,69386.23469,4555.7,38954.41,14263,5575.51,9,3,8
2017-08-24 10:00:00+00:00,10547,68700.78571,4510.6,39078.34,14081,5545.58,10,3,8
2017-08-24 11:00:00+00:00,10504,67979.19388,4504.3,38717.51,14129,5540.91,11,3,8
2017-08-24 12:00:00+00:00,10467,66845.43878,4431.6,38206.17,14049,5557.37,12,3,8
2017-08-24 13:00:00+00:00,10506,65701.38776,4315.7,37772.8,14066,5684.79,13,3,8
2017-08-24 14:00:00+00:00,10342,64211.9898,4254.6,38146.95,14058,5663.02,14,3,8
2017-08-24 15:00:00+00:00,10454,63763.05102,4454.1,39579.08,14126,5661.78,15,3,8
2017-08-24 16:00:00+00:00,10291,63062.45918,4354.8,41319.09,13829,5575.27,16,3,8
2017-08-24 17:00:00+00:00,9933,62256.43878,4125.7,41868.64,13634,5655.33,17,3,8
2017-08-24 18:00:00+00:00,9845,61297.62245,3986.6,41879.67,13626,5715.2,18,3,8
2017-08-24 19:00:00+00:00,9904,59056.18367,3904.3,42399.35,13670,5575.84,19,3,8
2017-08-24 20:00:00+00:00,9660,54598.11224,3558.8,40773.53,12927,5334.16,20,3,8
2017-08-24 21:00:00+00:00,9150,50628.2551,3204,36586.19,12210,5062.89,21,3,8
2017-08-24 22:00:00+00:00,8684,47732.46939,2986.2,31710.28,11399,4840.69,22,3,8
2017-08-24 23:00:00+00:00,8380,46072.83673,2857.4,28564.49,10833,4765.07,23,3,8
2017-08-25 00:00:00+00:00,8114,44903.4898,2802.5,27294.24,10557,4716.37,0,4,8
2017-08-25 01:00:00+00:00,8087,45029.55102,2790,26283.98,10460,4670.96,1,4,8
2017-08-25 02:00:00+00:00,8081,46033.12245,2861.8,26063.27,10459,4706.15,2,4,8
2017-08-25 03:00:00+00:00,8388,49586.27551,3079.6,26244.34,10729,4810.53,3,4,8
2017-08-25 04:00:00+00:00,9085,56552.88776,3579.3,27817.26,11621,5165.5,4,4,8
2017-08-25 05:00:00+00:00,9695,61704.79592,4131.8,31827.93,12662,5688.33,5,4,8
2017-08-25 06:00:00+00:00,10200,65044.08163,4370,36762.17,13633,5723.35,6,4,8
2017-08-25 07:00:00+00:00,10521,66574.08163,4431.4,39271.23,14033,5720.07,7,4,8
2017-08-25 08:00:00+00:00,10654,68182.89796,4521.4,39263.71,14012,5704.71,8,4,8
2017-08-25 09:00:00+00:00,10767,69140.04082,4474.8,38198.04,14012,5588.58,9,4,8
2017-08-25 10:00:00+00:00,10564,68612.42857,4362,37686.89,13823,5509.56,10,4,8
2017-08-25 11:00:00+00:00,10591,67296.63265,4265.4,37146.54,13898,5382.2,11,4,8
2017-08-25 12:00:00+00:00,10525,65680.68367,4121.4,36102.2,13851,5317.39,12,4,8
2017-08-25 13:00:00+00:00,10489,64236.91837,4003,35757.11,13796,5286.5,13,4,8
2017-08-25 14:00:00+00:00,10315,63002.52041,3952.9,36128.92,13848,5304.81,14,4,8
2017-08-25 15:00:00+00:00,10209,62563.34694,4116.9,37758.44,13992,5329.87,15,4,8
2017-08-25 16:00:00+00:00,10067,61818.30612,4035.4,39956.83,13734,5298.15,16,4,8
2017-08-25 17:00:00+00:00,9799,60848.07143,3801.9,40905.68,13467,5227.11,17,4,8
2017-08-25 18:00:00+00:00,9642,59545.19388,3632.1,40955.16,13323,5171.8,18,4,8
2017-08-25 19:00:00+00:00,9683,56940.20408,3567,41387.59,13350,5229.79,19,4,8
2017-08-25 20:00:00+00:00,9461,52802.18367,3294.8,39470.98,12671,5081.12,20,4,8
2017-08-25 21:00:00+00:00,9039,48939.0102,3025.5,35857.56,11887,4973.39,21,4,8
2017-08-25 22:00:00+00:00,8400,45932.36735,2832.4,31931.68,11189,4775.73,22,4,8
2017-08-25 23:00:00+00:00,8051,43789.7551,2696,28907.66,10726,4702.38,23,4,8
2017-08-26 00:00:00+00:00,7784,42597.18367,2598.2,27324.4,10419,4685.34,0,5,8
2017-08-26 01:00:00+00:00,7692,42000.21429,2570.5,26241.37,10271,4687.37,1,5,8
2017-08-26 02:00:00+00:00,7533,41938.7449,2569.1,25558.44,10161,4711.23,2,5,8
2017-08-26 03:00:00+00:00,7445,42850.46939,2623.8,25385.33,10212,4716.11,3,5,8
2017-08-26 04:00:00+00:00,7691,44904.4898,2722.3,25901.35,10413,4701.59,4,5,8
2017-08-26 05:00:00+00:00,8027,47685.28571,3019.2,27446.09,10815,4847.15,5,5,8
2017-08-26 06:00:00+00:00,8495,51687.76531,3364.2,30317.9,11435,5023.85,6,5,8
2017-08-26 07:00:00+00:00,8938,54814.89796,3557.4,33256.52,12006,5156.4,7,5,8
2017-08-26 08:00:00+00:00,9187,56703.54082,3665.1,34341.01,12266,5217.72,8,5,8
2017-08-26 09:00:00+00:00,9417,57539.40816,3637.9,33738.87,12176,5252.61,9,5,8
2017-08-26 10:00:00+00:00,9374,56574.0102,3579,32941.41,12024,5230.72,10,5,8
2017-08-26 11:00:00+00:00,9127,54855.4898,3541.6,32011.97,11928,5199.61,11,5,8
2017-08-26 12:00:00+00:00,8822,53527.95918,3470.7,30492.23,11788,5156.91,12,5,8
2017-08-26 13:00:00+00:00,8801,52464.39796,3438.2,29868.47,11689,5191.92,13,5,8
2017-08-26 14:00:00+00:00,8799,51972.94898,3504.8,30024.54,11786,5168.67,14,5,8
2017-08-26 15:00:00+00:00,8838,52328.4898,3715.2,31926.33,12157,5107.29,15,5,8
2017-08-26 16:00:00+00:00,8781,52449.29592,3710.3,34740.05,12310,5152.91,16,5,8
2017-08-26 17:00:00+00:00,8666,51748.13265,3536.3,35890.01,12287,5129.55,17,5,8
2017-08-26 18:00:00+00:00,8599,51019.45918,3426.9,36289.32,12353,5107.04,18,5,8
2017-08-26 19:00:00+00:00,8809,49663.7449,3348,37211.89,12431,5091.41,19,5,8
2017-08-26 20:00:00+00:00,8577,47128.87755,3141.1,36319.54,12048,4936.11,20,5,8
2017-08-26 21:00:00+00:00,8352,44124.73469,2914.4,33806.94,11444,4756.72,21,5,8
2017-08-26 22:00:00+00:00,7916,41591.87755,2734.1,30264.25,10859,4727.13,22,5,8
2017-08-26 23:00:00+00:00,7636,39755.55102,2626.5,27621.48,10410,4728.63,23,5,8
2017-08-27 00:00:00+00:00,7357,38675.93878,2557.7,26327.03,10135,4658.34,0,6,8
2017-08-27 01:00:00+00:00,7233,38156.80612,2530.2,25279.69,9979,4602.68,1,6,8
2017-08-27 02:00:00+00:00,7199,38056.82653,2530.3,24704.06,9912,4651.85,2,6,8
2017-08-27 03:00:00+00:00,7224,38279.73469,2567,24503.67,9903,4642.68,3,6,8
2017-08-27 04:00:00+00:00,7265,38883.18367,2611,24738.69,9881,4607.34,4,6,8
2017-08-27 05:00:00+00:00,7313,40827.45918,2819.4,25107.66,9890,4650.76,5,6,8
2017-08-27 06:00:00+00:00,7760,44220.2449,3144.3,26688.78,10286,4748.41,6,6,8
2017-08-27 07:00:00+00:00,8182,47437.17347,3346.9,28583.69,10634,4853.93,7,6,8
2017-08-27 08:00:00+00:00,8482,49516.42857,3464.2,29704.54,10766,4935.86,8,6,8
2017-08-27 09:00:00+00:00,8568,51365.37755,3507.6,29746.52,10834,4975.28,9,6,8
2017-08-27 10:00:00+00:00,8559,50902.05102,3477.8,29205.9,10957,4902.87,10,6,8
2017-08-27 11:00:00+00:00,8291,49160.12245,3496.3,28939.26,10875,4804.6,11,6,8
2017-08-27 12:00:00+00:00,8191,47846.18367,3458.3,28165.45,10755,4817.62,12,6,8
2017-08-27 13:00:00+00:00,8095,47299.41837,3427,27758.29,10778,4860.02,13,6,8
2017-08-27 14:00:00+00:00,8131,47087.22449,3518.8,28396.3,11021,4875.83,14,6,8
2017-08-27 15:00:00+00:00,8301,48120.11224,3810.3,30354.83,11583,4944.55,15,6,8
2017-08-27 16:00:00+00:00,8509,49097.12245,3826.2,32788.45,11990,5002.09,16,6,8
2017-08-27 17:00:00+00:00,8632,49214.70408,3658.8,34396.51,12134,5063.95,17,6,8
2017-08-27 18:00:00+00:00,8706,50158.83673,3585.8,35149.59,12319,5087.83,18,6,8
2017-08-27 19:00:00+00:00,8919,49765.08163,3481.7,36228.5,12605,5156.85,19,6,8
2017-08-27 20:00:00+00:00,8726,48072.2449,3194.4,35403.27,12132,5047.86,20,6,8
2017-08-27 21:00:00+00:00,8338,45114.30612,2935.3,32897.46,11407,4787.89,21,6,8
2017-08-27 22:00:00+00:00,7809,42911.85714,2755.5,29186.37,10881,4732.54,22,6,8
2017-08-27 23:00:00+00:00,7559,41498.2551,2664.7,26289.7,10476,4708.11,23,6,8
2017-08-28 00:00:00+00:00,7358,40874.91837,2625.2,24803.34,10275,4692.3,0,0,8
2017-08-28 01:00:00+00:00,7283,41018.02041,2629.1,23684.15,10203,4755.73,1,0,8
2017-08-28 02:00:00+00:00,7440,42423.38776,2708.8,23171.48,10266,4720.38,2,0,8
2017-08-28 03:00:00+00:00,7881,46925.97959,2965.9,22913.55,10684,4935.27,3,0,8
2017-08-28 04:00:00+00:00,8660,54987.9898,3488.8,23529.01,11692,5194.95,4,0,8
2017-08-28 05:00:00+00:00,9295,60873.42857,4053.6,25090.96,12964,5578.54,5,0,8
2017-08-28 06:00:00+00:00,9911,64592.29592,4326.1,27665.41,13997,5718.51,6,0,8
2017-08-28 07:00:00+00:00,10270,66021.47959,4404.9,30241.37,14347,5809.47,7,0,8
2017-08-28 08:00:00+00:00,10498,67720.96939,4509.9,31107.5,14375,5728.45,8,0,8
2017-08-28 09:00:00+00:00,10762,68886.66327,4508.2,30534.62,14385,5749.77,9,0,8
2017-08-28 10:00:00+00:00,10579,68421.97959,4443.1,29574.08,14324,5745.49,10,0,8
2017-08-28 11:00:00+00:00,10536,67933.38776,4459.4,28933.04,14488,5726.61,11,0,8
2017-08-28 12:00:00+00:00,10505,66879.72449,4379.8,27944.47,14500,5745.95,12,0,8
2017-08-28 13:00:00+00:00,10512,65864,4227.8,27959.25,14521,5769.06,13,0,8
2017-08-28 14:00:00+00:00,10496,64248.55102,4189.6,28647.31,14628,5708.53,14,0,8
2017-08-28 15:00:00+00:00,10500,63698.14286,4406.8,31578.84,14819,5573.26,15,0,8
2017-08-28 16:00:00+00:00,10470,63440.04082,4322.8,35116.36,14469,5451.51,16,0,8
2017-08-28 17:00:00+00:00,10170,62842.06122,4112.7,36850.63,14223,5499.35,17,0,8
2017-08-28 18:00:00+00:00,10017,62077.71429,3972.7,37271.96,14107,5466.38,18,0,8
2017-08-28 19:00:00+00:00,10063,59765.60204,3833.2,38446.55,14226,5310.2,19,0,8
2017-08-28 20:00:00+00:00,9697,55138.83673,3482.9,37462.33,13408,5168.94,20,0,8
2017-08-28 21:00:00+00:00,9211,50797.29592,3141.2,34233.12,12647,4805.19,21,0,8
2017-08-28 22:00:00+00:00,8660,47910.37755,2922.7,30301.83,11828,4626.28,22,0,8
2017-08-28 23:00:00+00:00,8337,46235.10204,2800.6,27521.28,11260,4438.03,23,0,8
2017-08-29 00:00:00+00:00,8107,45342.97959,2739.9,26352.14,11003,4387.57,0,1,8
2017-08-29 01:00:00+00:00,8084,45469.84694,2750.4,25424.48,10845,4305.41,1,1,8
2017-08-29 02:00:00+00:00,8128,46715.86735,2820.5,24964.79,10832,4348.89,2,1,8
2017-08-29 03:00:00+00:00,8394,50359.90816,3055.3,25214.01,11116,4663.74,3,1,8
2017-08-29 04:00:00+00:00,9142,57664.30612,3579.7,26902.31,12024,5172.11,4,1,8
2017-08-29 05:00:00+00:00,9765,62677.07143,4155.8,31337.37,13316,5617.08,5,1,8
2017-08-29 06:00:00+00:00,10322,65831.83673,4411.3,36715.2,14344,5683.71,6,1,8
2017-08-29 07:00:00+00:00,10651,67099.08163,4472.9,40094.02,14790,5605.7,7,1,8
2017-08-29 08:00:00+00:00,10819,68810.81633,4556.8,40951.86,14860,5531.91,8,1,8
2017-08-29 09:00:00+00:00,10977,70394.4898,4537.4,40354.02,14823,5638.39,9,1,8
2017-08-29 10:00:00+00:00,10783,69869.90816,4450.9,40279.72,14638,5548.68,10,1,8
2017-08-29 11:00:00+00:00,10775,69159.12245,4475.5,40229.36,14698,5502.5,11,1,8
2017-08-29 12:00:00+00:00,10667,68091.58163,4405.8,39770.64,14762,5570,12,1,8
2017-08-29 13:00:00+00:00,10710,67040.18367,4257.8,40080.69,14824,5975.14,13,1,8
2017-08-29 14:00:00+00:00,10624,65721.60204,4222.1,40593.48,14937,5733.75,14,1,8
2017-08-29 15:00:00+00:00,10678,64980.78571,4390.5,42215.66,15124,5695.22,15,1,8
2017-08-29 16:00:00+00:00,10525,64234.7551,4299.8,43649.76,14682,5632.22,16,1,8
2017-08-29 17:00:00+00:00,10267,63726.57143,4115.8,43830.33,14387,5563.28,17,1,8
2017-08-29 18:00:00+00:00,10156,63448.70408,4128.8,43352.84,14427,5551.69,18,1,8
2017-08-29 19:00:00+00:00,10212,60793.83673,3877.5,43241.97,14368,5627.38,19,1,8
2017-08-29 20:00:00+00:00,9881,55895.76531,3527.5,40856.5,13565,5465.69,20,1,8
2017-08-29 21:00:00+00:00,9412,51461.2551,3163.7,36719.7,12790,5170.42,21,1,8
2017-08-29 22:00:00+00:00,8838,48696.66327,2951.1,31921.1,11970,4945.62,22,1,8
2017-08-29 23:00:00+00:00,8500,47012.40816,2819.5,28467.67,11470,4666.01,23,1,8
2017-08-30 00:00:00+00:00,8218,46028.41837,2779.9,26985.84,11150,4500.46,0,2,8
2017-08-30 01:00:00+00:00,8092,45883.76531,2779,26124.37,10985,4481.74,1,2,8
2017-08-30 02:00:00+00:00,8232,47051.93878,2842.4,25602.53,10993,4581.39,2,2,8
2017-08-30 03:00:00+00:00,8567,50846.03061,3087,25757.06,11353,4960.14,3,2,8
2017-08-30 04:00:00+00:00,9362,58456.79592,3632.6,27434.82,12349,5442.22,4,2,8
2017-08-30 05:00:00+00:00,9985,63731.15306,4181.5,32111.19,13817,5832.48,5,2,8
2017-08-30 06:00:00+00:00,10639,66984.96939,4463.9,37701.2,15017,5910.37,6,2,8
2017-08-30 07:00:00+00:00,10942,68336.29592,4521.7,41687.17,15730,5886.81,7,2,8
2017-08-30 08:00:00+00:00,11038,70179.20408,4634.9,43067.66,15816,5868.34,8,2,8
2017-08-30 09:00:00+00:00,11189,71657.16327,4656,42685.91,15711,5824.69,9,2,8
2017-08-30 10:00:00+00:00,10988,71139.80612,4584.3,42427.03,15558,5816.33,10,2,8
2017-08-30 11:00:00+00:00,11055,70741.5102,4606.3,41813.52,15730,5857.57,11,2,8
2017-08-30 12:00:00+00:00,11016,69705.30612,4513.8,40830.57,15655,5710.89,12,2,8
2017-08-30 13:00:00+00:00,10980,68496.73469,4360.7,40110.49,15610,5637.92,13,2,8
2017-08-30 14:00:00+00:00,10888,66758.70408,4338.8,40294.41,15636,5594.59,14,2,8
2017-08-30 15:00:00+00:00,10840,66251.72449,4556.7,41730.86,15643,5564.61,15,2,8
2017-08-30 16:00:00+00:00,10728,65660.19388,4426.4,43480.07,15067,5572.14,16,2,8
2017-08-30 17:00:00+00:00,10384,65156.34694,4189.7,43608.67,14760,5600.29,17,2,8
2017-08-30 18:00:00+00:00,10231,64502.52041,4037.8,43373.19,14600,5638.55,18,2,8
2017-08-30 19:00:00+00:00,9977,61592.03061,3819.1,43876.82,14097,5577.44,19,2,8
2017-08-30 20:00:00+00:00,9662,56745.78571,3467,41628.95,13166,5324.96,20,2,8
2017-08-30 21:00:00+00:00,9131,52337.7449,3196.3,37179.94,12414,5050.51,21,2,8
2017-08-30 22:00:00+00:00,8581,49682.87755,3015,32501.33,11549,4652.15,22,2,8
2017-08-30 23:00:00+00:00,8300,47866.03061,2821.7,29226.64,10956,4315.73,23,2,8
2017-08-31 00:00:00+00:00,8016,46575.62245,2781.1,27858.67,10687,4283.58,0,3,8
2017-08-31 01:00:00+00:00,7976,46592.62245,2797.2,26981.45,10557,4307.02,1,3,8
2017-08-31 02:00:00+00:00,7984,47383.92857,2849.4,26531.22,10532,4307.75,2,3,8
2017-08-31 03:00:00+00:00,8377,51085.58163,3076.5,26747.73,10854,4633.06,3,3,8
2017-08-31 04:00:00+00:00,9090,59200.19388,3662.9,28360.6,11919,5186.06,4,3,8
2017-08-31 05:00:00+00:00,9820,64395.0102,4211.6,32724.65,13311,5688.72,5,3,8
2017-08-31 06:00:00+00:00,10384,67380.38776,4486.1,37979.53,14419,5747.56,6,3,8
2017-08-31 07:00:00+00:00,10627,68614.47959,4542.3,40326.01,14832,5748.24,7,3,8
2017-08-31 08:00:00+00:00,10785,70314,4614.5,40178.26,14738,5725.76,8,3,8
2017-08-31 09:00:00+00:00,10896,71391.46939,4587.9,39037.49,14564,5665.91,9,3,8
2017-08-31 10:00:00+00:00,10620,70621.91837,4502,38847.93,14234,5621.87,10,3,8
2017-08-31 11:00:00+00:00,10465,69943.78571,4487.8,38950.89,14200,5631.01,11,3,8
2017-08-31 12:00:00+00:00,10295,68703.37755,4396.4,38381.65,14045,5556.45,12,3,8
2017-08-31 13:00:00+00:00,10349,67370.04082,4221.5,38333.04,14002,5544.31,13,3,8
2017-08-31 14:00:00+00:00,10312,66189.4898,4173.2,39019.54,13960,5484.78,14,3,8
2017-08-31 15:00:00+00:00,10432,65474.30612,4337.9,40427.06,14087,5515.24,15,3,8
2017-08-31 16:00:00+00:00,10350,64558.5,4231.9,42395.51,13849,5528.23,16,3,8
2017-08-31 17:00:00+00:00,10297,63954.35714,4068.6,43113.62,13757,5643.75,17,3,8
2017-08-31 18:00:00+00:00,10220,62979.81633,3973.4,43345.56,13904,5659.18,18,3,8
2017-08-31 19:00:00+00:00,10016,59739.83673,3827.3,44155.16,13779,5686.39,19,3,8
2017-08-31 20:00:00+00:00,9762,54998.20408,3486.5,41880.95,12942,5433.58,20,3,8
2017-08-31 21:00:00+00:00,9175,50867.70408,3136.4,37604.39,12192,5198.6,21,3,8
2017-08-31 22:00:00+00:00,8566,47280.14286,2938,32874.09,11409,4960.49,22,3,8
2017-08-31 23:00:00+00:00,8276,45787.89796,2793.4,29621.2,10839,4537.11,23,3,8
2017-09-01 00:00:00+00:00,8034,44799.31633,2731.8,28132.95,10553,4256.18,0,4,9
2017-09-01 01:00:00+00:00,7962,44889.19388,2747.8,27193.86,10447,4270.26,1,4,9
2017-09-01 02:00:00+00:00,8066,45741.04082,2803.8,26679.87,10456,4341.48,2,4,9
2017-09-01 03:00:00+00:00,8363,49692.31633,3046,26772.7,10736,4848.32,3,4,9
2017-09-01 04:00:00+00:00,9186,57896.76531,3592.3,28339.76,11793,5185.37,4,4,9
2017-09-01 05:00:00+00:00,9899,63112.2449,4128,32668.28,13032,5684.39,5,4,9
2017-09-01 06:00:00+00:00,10182,66177.62245,4347.7,37729.56,14099,5854.44,6,4,9
2017-09-01 07:00:00+00:00,10459,67167.29592,4376.1,39891.08,14432,5737.62,7,4,9
2017-09-01 08:00:00+00:00,10586,68534.63265,4449.1,39363.24,14368,5584.55,8,4,9
2017-09-01 09:00:00+00:00,10679,69146.67347,4415,37874.86,14358,5503.61,9,4,9
2017-09-01 10:00:00+00:00,10427,67961.88776,4281.9,37253.76,14226,5606.01,10,4,9
2017-09-01 11:00:00+00:00,10316,66254.73469,4212.9,37181.53,14247,5370.06,11,4,9
2017-09-01 12:00:00+00:00,10217,64604.60204,3996.8,36625.72,14134,5300.89,12,4,9
2017-09-01 13:00:00+00:00,10017,63272.85714,3887.9,36042.03,14020,5241.67,13,4,9
2017-09-01 14:00:00+00:00,10039,62101.20408,3849.2,36124.61,13947,5263.44,14,4,9
2017-09-01 15:00:00+00:00,10162,61744.09184,3981.8,37329.87,14105,5282.5,15,4,9
2017-09-01 16:00:00+00:00,10021,61045.5,3950.4,39544.07,13792,5284.26,16,4,9
2017-09-01 17:00:00+00:00,9777,60373.9898,3738.3,40685.51,13571,5264.98,17,4,9
2017-09-01 18:00:00+00:00,9741,59737.56122,3637.4,40892,13605,5506.77,18,4,9
2017-09-01 19:00:00+00:00,9584,56639.16327,3522.8,41459.14,13429,5451.48,19,4,9
2017-09-01 20:00:00+00:00,9332,52399.78571,3250.9,39078.37,12702,5284.84,20,4,9
2017-09-01 21:00:00+00:00,8931,48012.62245,2991.7,35653.78,12097,5175.81,21,4,9
2017-09-01 22:00:00+00:00,8407,45271.83673,2771.5,31684.29,11321,4966.66,22,4,9
2017-09-01 23:00:00+00:00,8052,43001.9898,2623.4,28651.74,10746,4765.84,23,4,9
2017-09-02 00:00:00+00:00,7820,41802.58163,2551.2,27054.77,10408,4627.34,0,5,9
2017-09-02 01:00:00+00:00,7681,41438.69388,2518.8,26117.2,10285,4572.11,1,5,9
2017-09-02 02:00:00+00:00,7628,41777.17347,2527.6,25439.66,10193,4601.86,2,5,9
2017-09-02 03:00:00+00:00,7665,42749.92857,2589.5,25326,10296,4612.98,3,5,9
2017-09-02 04:00:00+00:00,7937,44816.31633,2704.2,26044.03,10585,4660.81,4,5,9
2017-09-02 05:00:00+00:00,8153,47619.34694,2986.2,27805.66,10965,4835.13,5,5,9
2017-09-02 06:00:00+00:00,8638,51317.54082,3292.4,30649.63,11589,5235.96,6,5,9
2017-09-02 07:00:00+00:00,9057,53828.7551,3492.5,32990.26,12003,5374.78,7,5,9
2017-09-02 08:00:00+00:00,9270,55543.68367,3607.4,33596.99,12064,5449.5,8,5,9
2017-09-02 09:00:00+00:00,9346,56467.44898,3591,32601.78,12040,5457.32,9,5,9
2017-09-02 10:00:00+00:00,9233,55123.39796,3517.7,31768.13,11964,5273.41,10,5,9
2017-09-02 11:00:00+00:00,9004,53039.41837,3464.6,31346.79,11879,5201.82,11,5,9
2017-09-02 12:00:00+00:00,8889,51543.70408,3413.2,30386.65,11660,5105.9,12,5,9
2017-09-02 13:00:00+00:00,8788,50749.46939,3343.7,29651.49,11499,5018.71,13,5,9
2017-09-02 14:00:00+00:00,8828,50554.03061,3385.3,30177.37,11631,5080.45,14,5,9
2017-09-02 15:00:00+00:00,8889,50925.65306,3589.1,32065.13,12015,5236.61,15,5,9
2017-09-02 16:00:00+00:00,8959,51334.93878,3601.2,35100.91,12212,5141.49,16,5,9
2017-09-02 17:00:00+00:00,8918,51118.42857,3453.3,36776.5,12186,5160.43,17,5,9
2017-09-02 18:00:00+00:00,8962,50773.45918,3398.4,37355.8,12377,5277.1,18,5,9
2017-09-02 19:00:00+00:00,8921,48478.46939,3319.5,37656.64,12348,5308.42,19,5,9
2017-09-02 20:00:00+00:00,8687,46060.87755,3088.5,35821.04,11859,5100.59,20,5,9
2017-09-02 21:00:00+00:00,8301,43071.35714,2867,32699.44,11301,4880.28,21,5,9
2017-09-02 22:00:00+00:00,7933,40450.08163,2669.7,29152.54,10686,4856.39,22,5,9
2017-09-02 23:00:00+00:00,7604,38323.2449,2548.8,26224.93,10230,4594.9,23,5,9
2017-09-03 00:00:00+00:00,7360,37365.95918,2484.9,24690.19,9980,4532.27,0,6,9
2017-09-03 01:00:00+00:00,7217,36891.91837,2466.7,23584.76,9829,4559.49,1,6,9
2017-09-03 02:00:00+00:00,7170,36580.70408,2476.5,22768.32,9782,4640.41,2,6,9
